,Hashtag,WC,CC,FirstDate,Cluster,WC/CC
15425,makeahorrorfilmforkids,6,7,Fri Oct 13 15:54:21 2017,3,0.857142857143
15482,thingsthatmakemegohmm,6,7,Sun Feb 19 02:19:45 2017,3,0.857142857143
15566,ihaditalluntil,6,7,Tue Jan 17 01:06:32 2017,3,0.857142857143
15645,takethejoyoutofatoy,6,7,Fri Jun 30 00:12:06 2017,3,0.857142857143
15764,mysecretpower,6,7,Thu Oct 26 16:59:34 2017,3,0.857142857143
16014,tennvsbama,6,7,Sat Oct 21 15:57:33 2017,3,0.857142857143
17066,nationalmenmakedinnerday,6,7,Thu Nov  2 15:02:20 2017,3,0.857142857143
17581,ipanicwhen,6,7,Thu Jun 29 16:11:58 2017,3,0.857142857143
17968,movieswithoptions,6,7,Sun Feb 12 21:17:16 2017,3,0.857142857143
17989,dissapointyourmotherin3words,6,7,Sun Jul  2 15:13:09 2017,3,0.857142857143
18618,beattheheatin4words,6,7,Tue Jun 13 15:05:33 2017,3,0.857142857143
18820,rnr1,6,7,Tue Dec 12 15:18:20 2017,3,0.857142857143
20369,fakebacktoschoolfacts,6,7,Sun Jul 30 15:24:21 2017,3,0.857142857143
20816,accuratemoviesummaries,6,7,Tue Nov  7 15:04:20 2017,3,0.857142857143
512,meatymoviesorsongs,5,6,Sat Jan 28 17:11:12 2017,1,0.833333333333
791,militarybowl,5,6,Thu Dec 28 15:24:44 2017,1,0.833333333333
824,internationalmuseumday,5,6,Thu May 18 15:55:10 2017,1,0.833333333333
1028,repealobamacare,5,6,Tue Jul 18 15:19:33 2017,1,0.833333333333
2273,thissongmellowsme,5,6,Wed Sep 20 02:44:56 2017,1,0.833333333333
2405,howimdangerous,5,6,Mon Jan  2 02:00:33 2017,1,0.833333333333
2450,besupportivein4words,5,6,Wed May 17 17:54:48 2017,1,0.833333333333
3040,saludtues,5,6,Tue Jan 17 15:06:46 2017,1,0.833333333333
3549,whatsblockingthesun,5,6,Sat Aug  5 16:26:46 2017,1,0.833333333333
3832,viceprincipals,5,6,Sun Oct  1 22:49:40 2017,1,0.833333333333
4684,rejectedhoroscopes,5,6,Thu Sep 14 16:42:46 2017,1,0.833333333333
4841,teach17,5,6,Thu Jul 20 15:20:21 2017,1,0.833333333333
5312,newemojimeanings,5,6,Fri Aug 18 01:31:43 2017,1,0.833333333333
6853,renamemillionwomenmarch,5,6,Thu Jan 19 16:07:35 2017,1,0.833333333333
6950,arsliv,5,6,Fri Dec 22 16:22:21 2017,1,0.833333333333
6962,oddreindeernames,5,6,Tue Dec 12 02:18:07 2017,1,0.833333333333
7094,phivsnyg,5,6,Sun Dec 17 16:20:21 2017,1,0.833333333333
7471,gbvscle,5,6,Sun Dec 10 16:17:33 2017,1,0.833333333333
7534,overheardinthe80s,5,6,Sun Mar  5 15:25:34 2017,1,0.833333333333
8067,italiangp,5,6,Sun Jun  4 15:01:57 2017,1,0.833333333333
8684,hawaiibowl,5,6,Sun Dec 24 18:23:11 2017,1,0.833333333333
9679,ihopethat,5,6,Sun Jun 11 01:04:31 2017,1,0.833333333333
10118,smtulsa,5,6,Thu Mar 30 15:35:34 2017,1,0.833333333333
10311,neta17,5,6,Thu Apr 20 15:43:58 2017,1,0.833333333333
10490,mlbtradedeadline,5,6,Mon Jul 31 16:24:46 2017,1,0.833333333333
10530,newtwitterslogans,5,6,Sun Jan 15 02:05:45 2017,1,0.833333333333
11141,letsmakeitawkward,5,6,Wed May 31 04:00:10 2017,1,0.833333333333
11197,fcschamp,5,6,Sat Jan  7 15:02:46 2017,1,0.833333333333
11345,chanceonsnl,5,6,Sat Nov 18 15:08:44 2017,1,0.833333333333
11720,unlikelybabynames,5,6,Sun Jul 30 02:24:08 2017,1,0.833333333333
12659,wasvsno,5,6,Sun Nov 19 15:09:08 2017,1,0.833333333333
12847,kcvsnyg,5,6,Sun Nov 19 15:09:08 2017,1,0.833333333333
13877,nationalpeanutbutterday,5,6,Tue Jan 24 15:09:34 2017,1,0.833333333333
14135,unusualscavengerhuntitems,5,6,Wed May 24 01:57:20 2017,1,0.833333333333
14289,nicewaystodumpsomeone,5,6,Sun Jul  9 15:15:57 2017,1,0.833333333333
14366,rejectedcountrybandnames,5,6,Mon Dec 11 02:17:43 2017,1,0.833333333333
14867,wehavetopartwaysif,5,6,Tue Jan  3 19:01:14 2017,1,0.833333333333
16434,trumpfathersdayfilms,5,6,Tue Jun 13 16:05:34 2017,1,0.833333333333
16435,insultingmovies,5,6,Sat Jan 14 02:05:21 2017,1,0.833333333333
16595,livche,5,6,Tue Jan 31 15:12:22 2017,1,0.833333333333
16612,nameasuperherosexact,5,6,Wed Apr 12 15:40:46 2017,1,0.833333333333
17109,overheardinthe70s,5,6,Sat May 20 02:55:45 2017,1,0.833333333333
17534,acsdc,5,6,Sun Aug 20 15:32:45 2017,1,0.833333333333
17654,mfny17,5,6,Sat Sep 23 15:46:21 2017,1,0.833333333333
17783,makeatvshowstupid,5,6,Wed Oct 25 01:58:55 2017,1,0.833333333333
17823,ishakemyheadat,5,6,Thu Jul 27 16:23:10 2017,1,0.833333333333
18450,shakeupshow,5,6,Tue May 23 15:57:10 2017,1,0.833333333333
18645,whatilearnedatthebeach,5,6,Mon Jul 10 16:16:22 2017,1,0.833333333333
18795,nevsden,5,6,Sun Nov 12 15:06:20 2017,1,0.833333333333
19052,questionsfrompets,5,6,Tue Feb 21 02:20:33 2017,1,0.833333333333
20301,inanalternatereality,5,6,Thu Oct 19 16:56:46 2017,1,0.833333333333
20794,sunbowl,5,6,Fri Dec 29 16:25:09 2017,1,0.833333333333
21014,nwsldraft,5,6,Thu Jan 12 16:04:47 2017,1,0.833333333333
